37.2410605,126.7743918
37.2410652,126.774393
37.2410703,126.7743953
37.2410777,126.7743986
37.2410851,126.7744022
37.2410934,126.7744062
37.2411013,126.77441
37.2411112,126.7744148
37.2411191,126.7744187
37.2411265,126.7744225
37.2411343,126.7744265
37.2411407,126.7744295
37.2411515,126.7744339
37.2411638,126.774438
37.2411735,126.774441
37.2411826,126.774444
37.2411903,126.7744466
37.2411987,126.7744494
37.2412081,126.7744526
37.2412161,126.7744555
37.2412237,126.7744583
37.2412332,126.7744619
37.2412427,126.7744655
37.2412525,126.7744693
37.2412616,126.774473
37.24127,126.7744766
37.2412773,126.7744797
37.2412844,126.7744825
37.2412909,126.7744851
37.2412999,126.7744884
